"","article_id","Year","Issue","Title","Author","Gender"
"1092",1092,"1991","54","Английская дипломатия и страны Восточной и Юго-Восточной Европы в конце XVI","Сыч","м"
"1093",1093,"1991","54","Церковная сеньория в средневековых городах Прованса по описи владений госпи","Тушина","ж"
"1094",1094,"1991","54","Парижский университет и местные интересы коней XIV  первая половина XV в","Уваров","м"
"1095",1095,"1991","54","Геральдика в Шотландии","Федосов","м"
"1096",1096,"1991","54","Политическая и государственная история западного средневековья в контексте ","Хачатурян","ж"
"1097",1097,"1991","54","Восстановление суверенитета Португалии в 1640 г к вопросу о терминах","Черных","м"
"1098",1098,"1991","54","Академик ЕА Косминский Из переписки","Шарова","ж"
"1099",1099,"1991","54","Новые исследования по медиевистике","Шушарин","м"
"1100",1100,"1991","54","Город и ренессансная культура","Юсим","м"
"1101",1101,"1991","54","Из истории ранней флорентийской историографии Хроника Джованни Виллани","Юсим","м"
"1102",1102,"1991","54","Рец на кн Баткин ЛМ Итальянское Возрождение в поисках индивидуальности М 19","Юсим","м"
"1103",1103,"2005","66","Культурное Средневековье  обсуждение  Словаря средневековой культуры  под. ред. А.Я. Гуревича","Алтухова, Цатурова","—"
"1104",1104,"2005","66","Рецепция античного наследия в каролингскую эпоху  имперский код власти и проблема  Каролингского","Гарипзанов","м"
"1105",1105,"2005","66","О присвоении прошлого. Открытое письмо Л.Т. Мильской","Гуревич","м"
"1106",1106,"2005","66","Англия и герцогство Урбино в 1474-1509гг.  частный случай использования ордена Подвязки как орудия","Домнина","ж"
"1107",1107,"2005","66","Памяти Елены Бернадской","Каганович","м"
"1108",1108,"2005","66","Приемы ритмизованной прозы (cursus) в сводах декретального права и использование cursus в","Казбекова","ж"
"1109",1109,"2005","66","Имперские книги Геральда Камбрийского","Кобрин","м"
"1110",1110,"2005","66","Рецензии","Коллектив авторов","—"
"1111",1111,"2005","66","Наследники Беды   Письмо об архиепископах Йорка  в контексте исторической культуры Северной Англии","Мереминский","м"
"1112",1112,"2005","66","Вулф Вулфлам  карьера и судьба ганзейского дипломата XIV века.","Подаляк","ж"
"1113",1113,"2005","66","Памяти Руфа Хлодовского","Редколлегия","—"
"1114",1114,"2005","66","Послесловие редколлегии","Редколлегия","—"
"1115",1115,"2005","66","Топография наказания и представление о социальном порядке  лондонские тюрьмы в позднее","Рексрот","м"
"1116",1116,"2005","66","Дар и некоторые проблемы становления феодализма в современной медиевистике (2)","Решин","м"
"1117",1117,"2005","66","Памятники каролингской историографии в западноевропейской рукописной традиции IX-XII вв.","Сидоров","м"
"1118",1118,"2005","66","Власть и собственность английской короны в контексте теории корпоративности в интерпретации Ф.У.","Сидорова","ж"
"1119",1119,"2005","66","Письмо об архиепископах Йорка. Пер. и коммент. С.Г. Мереминского.","Симеон Даремский","м"
"1120",1120,"2005","66","Что нам делать с Нидерландской буржуазной революцией  (По следам Ассамблеи медиевистов).","Уваров, Цатурова","—"
"1121",1121,"2005","66","Самоубийство в феодальной Англии  от греха к преступлению.","Хатунов","м"
"1122",1122,"2005","66","Восстание Энгельбректа и хроника о нем. (Доклад автора на исторических факультетах Стокгольмского и","Щеглов","м"
"1123",1123,"2005","66","Феодальная мутация  шведский вариант  (Обзор материалов сборника  Birger jarls tid - en","Щеглов","м"
"1124",1124,"2008","69(4)","Кивельсон В Картографии царства Земля и ее образ в России XVII в Итака-Лонд","Берелович","м"
"1125",1125,"2008","69(4)","Тогоева ОИ Истинная правда языки средневекового правосудия Отв ред МА Бойцо","Бобкова","ж"
"1126",1126,"2008","69(4)","О феодализме русском и не только","Горский","м"
"1127",1127,"2008","69(4)","Андерсон П Переходы от античности к феодализму М Издательский дом Территори","Дубровский","м"
"1128",1128,"2008","69(4)","Панофский Э Перспектива как символическая форма Готическая архитектура и сх","Дубровский","м"
"1129",1129,"2008","69(4)","Орден подвязки как средство репрезентации власти Карла I Стюарта","Кирьянова","ж"
"1130",1130,"2008","69(4)","Хроника международной научной конференции Ученый писатель художник эпохи Во","Кирьянова","ж"
"1131",1131,"2008","69(4)","Литература по истории Средних веков и раннего Нового времени вышедшая в Рос","Ощепкова","ж"
"1132",1132,"2008","69(4)","О русском переводе сочинения Александра Гваньини Описание Московии критичес","Рыбаков","м"
"1133",1133,"2008","69(4)","От редактора","Уваров","м"
"1134",1134,"2008","69(4)","Фридман П Из глубин Востока Пряности и средневековое воображение Нью-Хейвен","Филиппов","м"
"1135",1135,"2008","69(4)","Святыня и политика к идее византийского наследия в России середины XVII в","Чеснокова","ж"
"1136",1136,"2009","70(1-2)","Повторение пройденного концепция византийской экономики представленная в се","Вин","м"
"1137",1137,"2009","70(1-2)","Новое открытие культуры эпохи Возрождения в России Культура Возрождения Энц","Гладков","м"
"1138",1138,"2009","70(1-2)","К вопросу о ранней модернизации в Европе и России мир-системная парадигма","Ким","м"
"1139",1139,"2009","70(1-2)","Отказ от ремесла мотивы последствия предположения","Кириллова","ж"
"1140",1140,"2009","70(1-2)","Собор в Стренесхальке и мощи св Аэдана","Королев","м"
"1141",1141,"2009","70(1-2)","Жестокость на войне в системе рыцарской этики позднего Средневековья","Костырев","м"
"1142",1142,"2009","70(1-2)","Ливонские пленники в политической борьбе Бориса Годунова","Опарина","ж"
"1143",1143,"2009","70(1-2)","Литература по истории Средних веков и раннего Нового времени вышедшая в Рос","Ощепкова","ж"
"1144",1144,"2009","70(1-2)","Во имя процветания Ганзы дипломатические миссии любекского ратмана Йохана ф","Подаляк","ж"
"1145",1145,"2009","70(1-2)","Второй день Что такое Средние века","Редколлегия","—"
"1146",1146,"2009","70(1-2)","Первый день Средние века в новом формате стенограмма обсуждения","Редколлегия","—"
"1147",1147,"2009","70(1-2)","Третий день Раннее Новое время и теория модернизации","Редколлегия","—"
"1148",1148,"2009","70(1-2)","Когда погиб последний из Кордовских мучеников","Рыбина","ж"
"1149",1149,"2009","70(1-2)","Майер Письма учителю и другу Из научного наследия профессора ВЕ Майера","Сысоева","ж"
"1150",1150,"2009","70(1-2)","О романтических увлечениях юности и научном профессионализмеРецензия на кн ","Тогоева","ж"
"1151",1151,"2009","70(1-2)","Медиевистика в Ивановском университете Направления научного поиска","Тюленев","м"
"1152",1152,"2009","70(1-2)","Гербовники XIV века","Черных","м"
"1153",1153,"2009","70(3)","Средневековая археология в Великобритании","Анисимова","ж"
"1154",1154,"2009","70(3)","Археология и история экономики раннего Средневековья","Дубровский","м"
"1155",1155,"2009","70(3)","Бенито Средневековая археология в Испании основные направления исследований","Искьердо","м"
"1156",1156,"2009","70(3)","Комментарий исторического источника исследования и опыты  Отв ред МС Бобков","Креленко","ж"
"1157",1157,"2009","70(3)","Культура Возрождения Энциклопедия в двух томах Т 1 М РОССПЭН 2007","Кривушин","м"
"1158",1158,"2009","70(3)","Чудо Колума Киле как памятник ирландской культуры XI века","Михайлова","ж"
"1159",1159,"2009","70(3)","Дж Этничность власть и миф об англичанах","Морленд","м"
"1160",1160,"2009","70(3)","Панин Фетисов Междисциплинарные исследования в археологии по результатам исследования гнё","Мурашева","ж"
"1161",1161,"2009","70(3)","В поисках добровольного мученика Кордова X в","Рыбина","ж"
"1162",1162,"2009","70(3)","От редактора","Уваров","м"
"1163",1163,"2009","70(3)","Тюленев Лебедева ГЕ Якубский ВА Cathedra medii aevi Материалы к истории ленинградск","Хачатурян","ж"
"1164",1164,"2009","70(3)","Эпистемология истории исторического знания к постановке вопроса","Хачатурян","ж"
"1165",1165,"2009","70(3)","Сен-Симон Мемуары 1691-1701  Изд подгот ВН Малов МВ Добродеева ЛА Сифурова ","Цатурова","ж"
"1166",1166,"2009","70(3)","О комплексных методах в русской средневековой археологии","Чернов","м"
"1167",1167,"2009","70(3)","Кудрявцев ОФ Флорентийская платоновская академия Очерк истории духовной жиз","Юсим","м"
"1168",1168,"2009","70(4)","Из истории вечного Обзор","Дубровский","м"
"1169",1169,"2009","70(4)","Процедура оформления владельческих прав в Нормандском герцогстве и сопредел","Касатов","м"
"1170",1170,"2009","70(4)","Рец на книги The Cromwellian Protectorat  Ed by P Little Woodbridge 2007 Ol","Кондратьев","м"
"1171",1171,"2009","70(4)","Эта книга моя Владельцы и читатели Книги поучений дочерям Жоффруа де Ла Тур","Крылова","ж"
"1172",1172,"2009","70(4)","Ментальные карты Парижа XVI в Восприятие городского пространства","Лазарев","м"
"1173",1173,"2009","70(4)","Дежарден Великаны  хранители в городах Фландрии XVI в","Лекюппр-Дежарден","ж"
"1174",1174,"2009","70(4)","Город глазами средневекового монаха по сочинению Руперта Дойцского De incen","Редькова","ж"
"1175",1175,"2009","70(4)","Юбилейное интервью с Аделаидой Анатольевной Сванидзе","Сванидзе, редколлегия","—"
"1176",1176,"2009","70(4)","Маргиналии на полях манускрипта или Как в средневековом Меце читали хронику","Сидоров","м"
"1177",1177,"2009","70(4)","Balzamo N La vie de Jean Bouvart bourgeois chartrain du XVIe siècle daprès ","Уваров","м"
"1178",1178,"2009","70(4)","От редактора","Уваров","м"
"1179",1179,"2009","70(4)","Собственность на власть Рец на кн Семенов ЮИ Политарный азиатский способ пр","Юсим","м"
"1180",1180,"2010","71(1-2)","Уильям Ньюбургский. Пролог к Хронике  Historia rerum anglicarum  (ecmyn. ст., пер. с лат. яз. и","Афанасьев","м"
"1181",1181,"2010","71(1-2)","Двор князя и расцвет посвящения в рыцари в Нормандии в XI-XII веках (пер. с фр. яз. Е.А. Абрамовой ","Бартелеми","м"
"1182",1182,"2010","71(1-2)","Памяти Геннадия Григорьевича Литаврина","Бибиков","м"
"1183",1183,"2010","71(1-2)","Старожилы поздневизантийской деревни","Вин","м"
"1184",1184,"2010","71(1-2)","Анналы на пасхальных таблицах как форма историописания (Англия, конец X - начало XI в.)","Гимон","м"
"1185",1185,"2010","71(1-2)","Международная конференция  Историческая память в культуре Возрождения ","Домнина","ж"
"1186",1186,"2010","71(1-2)","Дары и отношения","Дубровский","м"
"1187",1187,"2010","71(1-2)","Булла  Ad extirpanda  1252 года и ее роль в борьбе католической церкви с еретиками","Дунаев","м"
"1188",1188,"2010","71(1-2)","Характерные черты аграрного пейзажа Южной Бургундии в X-XI веках","Каняшин","м"
"1189",1189,"2010","71(1-2)","Рецензии","Коллектив авторов","—"
"1190",1190,"2010","71(1-2)","Уильям Ньюбургский и нортумбрийская  модель  английской истории (пер. с англ. яз. И.Ф. Афанасьева)","Лоренс-Мейзерс","ж"
"1191",1191,"2010","71(1-2)","Католическая Реформа и Контрреформация в понимании Губерта Йедина","Мякшин","м"
"1192",1192,"2010","71(1-2)","Congratulatio","Редколлегия","—"
"1193",1193,"2010","71(1-2)","Памяти Всеволода Львовича Керова","Редколлегия","—"
"1194",1194,"2010","71(1-2)","Виконты Монтегю  семейная история в контексте конфессионального конфликта XVI в.","Серёгина","ж"
"1195",1195,"2010","71(1-2)","Эразм о Джоне Колете и Жане Витрие  собирательный образ  христианского гуманиста ","Софронова","ж"
"1196",1196,"2010","71(1-2)","О чем спорили клюнийцы и цистерцианцы  Социокультурное значение цвета одежд средневековых монахов","Ткаченко","м"
"1197",1197,"2010","71(1-2)","От редактора","Уваров","м"
"1198",1198,"2010","71(1-2)","Беренгарий I у власти  король Италии (888-915), император (915-924) (пер. с фр. яз. Е.А. Абрамовой ","Феллер","ж"
"1199",1199,"2010","71(1-2)","Путешествия Воина Нащокина (в прилож.  Письмо Воина Нащокина отцу)","Флоря","м"
"1200",1200,"2010","71(1-2)","Соединенные провинции Нидерландов в 1650-1672 гг. и политика Йохана де Витта","Шатохина-Мордвинцева","ж"
"1201",1201,"2010","71(3-4)","Региональный аспект практики vénalité des offices при Генрихе III Валуа К п","Алтухова","ж"
"1202",1202,"2010","71(3-4)","Рец. на  COUNTY OF SMALL TOWNS","Анисимова","ж"
"1203",1203,"2010","71(3-4)","Коллективная идентичность и восприятие прошлого в Поликратике Иоанна Солсбе","Афанасьев","м"
"1204",1204,"2010","71(3-4)","Фрайбургское городское право во второй половине XII в","Блохин","м"
"1205",1205,"2010","71(3-4)","Дисконтинуитеты в истории разума пер с фр АВ Лазарева","Бродель","м"
"1206",1206,"2010","71(3-4)","Памяти Мэри Лазаревны Абрамсон","Воронцова","ж"
"1207",1207,"2010","71(3-4)","Рец. на Каганович Русские медиевисты","Горфункель","м"
"1208",1208,"2010","71(3-4)","Международная конференция «Придворная культуры эпози возрождения»","Домнина","ж"
"1209",1209,"2010","71(3-4)","Трактат Григория Турского Расчет движения звезд как исторический источник Г","Ефремова","ж"
"1210",1210,"2010","71(3-4)","Кафедра всеобщей истории СмолГУ","Ивонин, Артеменков","—"
"1211",1211,"2010","71(3-4)","Темы преступления и правосудия в английской литературе конца XVI  начала XV","Карначук","ж"
"1212",1212,"2010","71(3-4)","Рец. на Francesco di Marco Datini","Карпов","м"
"1213",1213,"2010","71(3-4)","Зримый образ Бога Королевская власть в инаугурационных проповедях в период ","Кирьянова","ж"
"1214",1214,"2010","71(3-4)","Рец. на Baratt J. Armada 1588","Короленков","м"
"1215",1215,"2010","71(3-4)","Рец. на Киселева Л.И. ЗАПАДНОЕВРОПЕЙСКИЕ “КНИГИ ЧАСОВ”","Крылова","ж"
"1216",1216,"2010","71(3-4)","Историческая психология в эпоху расцвета и сегодня","Лазарев","м"
"1217",1217,"2010","71(3-4)","300 золотых поясов и вече Немецкий документ 1331 г о политическом строе Вел","Лукин","м"
"1218",1218,"2010","71(3-4)","Эссе по исторической психологии Франция раннего Нового времени 15001640 Зак","Мандру","м"
"1219",1219,"2010","71(3-4)","Дисконтинуитет и автономное движение в истории разума","Мейерсон","м"
"1220",1220,"2010","71(3-4)","Двор или дворянство Двор князя как место формирования дворянства во Франкон","Морсель","м"
"1221",1221,"2010","71(3-4)","Книга источника всех наук вопрошающий государь и культурные векторы в проло","Панфилов","м"
"1222",1222,"2010","71(3-4)","Congratulatio Юбилей Юсима","Редколлегия","—"
"1223",1223,"2010","71(3-4)","Памяти Соломона Моисеевича Cтама","Сванидзе","ж"
"1224",1224,"2010","71(3-4)","Книга философа Сидрака","Сидрак","м"
"1225",1225,"2010","71(3-4)","Ненависть как социальный институт в позднесредневековом обществе пер с англ","Смэйл","м"
"1226",1226,"2010","71(3-4)","От редактора","Уваров","м"
"1227",1227,"2010","71(3-4)","Памяти Алля Львовны Ястребицкой","Уваров","м"
"1228",1228,"2010","71(3-4)","Варварская Европа, солидарность и цивилизованный запад","Филиппов","м"
"1229",1229,"2010","71(3-4)","Истоки чиновного дворянства во Франции XIIIXV вв персона монарха как фактор","Цатурова","ж"
"1230",1230,"2010","71(3-4)","Памяти Н.Г. Подаляк","Циватный, Дятлов, Дёмин","—"
"1231",1231,"2010","71(3-4)","Эротика в произведениях трубадуров","Шамаро","м"
"1232",1232,"2010","71(3-4)","Международная конференция «Неракский двор вo времена Генриха Наваррского»","Шишкин","м"
"1233",1233,"2011","72(1-2)","Уваров Интервью ПЮ Уварова с заведующей редакцией католицизма Православной энцикло","Алтухова","ж"
"1234",1234,"2011","72(1-2)","Шишкин Наваррский двор глазами Маргариты де Валуа реальность и представление","Ангар","м"
"1235",1235,"2011","72(1-2)","Формирование национальной историографии в Неаполе эпохи Возрождения","Андронов","м"
"1236",1236,"2011","72(1-2)","Инвеститура в церкви идея практика значение","Арнаутова","ж"
"1237",1237,"2011","72(1-2)","Рец на кн Калмыкова ЕВ Образы войны в исторических представлениях англичан ","Басовская","ж"
"1238",1238,"2011","72(1-2)","Антропология верховной власти в кочевых империях по материалам эпохи Тюркск","Васютин","м"
"1239",1239,"2011","72(1-2)","Как преподавали Средние века в провинциальном ВУЗе в 1930-е гг","Воробьёва","ж"
"1240",1240,"2011","72(1-2)","Международная конференция Прошлое настоящее и будущее итальянистики в стран","Девятайкина","ж"
"1241",1241,"2011","72(1-2)","По обычаю этого города прием английских послов в Венеции в раннее Новое вре","Домнина","ж"
"1242",1242,"2011","72(1-2)","Рец на кн Guizard-Duchamp F Les terres du sauvage dans le monde franc IVIX ","Ефремова","ж"
"1243",1243,"2011","72(1-2)","Рец на кн McCarthy DP The Irish Annals Their Genesis Evolution and History ","Живлова","ж"
"1244",1244,"2011","72(1-2)","Король и монархическая власть в инаугурационных проповедях в период Английс","Кирьянова","ж"
"1245",1245,"2011","72(1-2)","Города в средневековых кочевых империях монгольских степей","Крадин","м"
"1246",1246,"2011","72(1-2)","Митрофанов Экклезиология и общественно-политические воззрения Ансельма Луккского","Лебедева","ж"
"1247",1247,"2011","72(1-2)","Памяти Бернара Гене 1928-2010","Маттеони","м"
"1248",1248,"2011","72(1-2)","Рец на кн Гильом де Лоррис Жан де Мен Роман о Розе  Пер НВ Забабуровой ДН В","Панфилов","м"
"1249",1249,"2011","72(1-2)","Сохранить и преумножить Практика формирования семейного имущества Толедо XI","Попова","ж"
"1250",1250,"2011","72(1-2)","Государственные изменники периода войны Роз социальная структура и мотиваци","Праздников","м"
"1251",1251,"2011","72(1-2)","Congratulatio Володарский","Редколлегия","—"
"1252",1252,"2011","72(1-2)","Юбилей Нины Викторовны Ревякиной","Редколлегия","—"
"1253",1253,"2011","72(1-2)","Рец на кн Sonntag J Klosterleben im Spiegel des Zeichenhaften Symbolisches ","Редькова","ж"
"1254",1254,"2011","72(1-2)","Становление церковной организации в Швеции на фоне европейской истории нача","Рыбаков","м"
"1255",1255,"2011","72(1-2)","Рец на кн Archan C Les chemins du jugement procédure et science du droit da","Самоходская","ж"
"1256",1256,"2011","72(1-2)","Светоний и его каролингские читатели","Сидоров","м"
"1257",1257,"2011","72(1-2)","Социальная структура монгольского улуса","Скрынникова","ж"
"1258",1258,"2011","72(1-2)","Образ Другого Рец на кн Игина ЮФ Ведовство и ведьмы в Англии Антропология з","Тогоева","ж"
"1259",1259,"2011","72(1-2)","Десимон Мий Семейные ценности Спифамов разрывы и преемственность в парижском линьяже XV","Уваров","м"
"1260",1260,"2011","72(1-2)","Стратегии аристократических семейств в отношении церкви в Центральной Итали","Феллер","ж"
"1261",1261,"2011","72(1-2)","Рец на кн Treffort C Mémoires carolingiennes Lépitaphe entre célébration mé","Филиппов","м"
"1262",1262,"2011","72(1-2)","Честь и достоинство историка Неоконченное интервью с Бернаром Гене","Хачатурян","ж"
"1263",1263,"2011","72(1-2)","Рец на кн The first Translations of Machiavellis Prince From the Sixteenth ","Юсим","м"
"1264",1264,"2011","72(3-4)","дель Фрате Верховный судья и древо правосудия размышления об удержанном правосудии при","Альвацци","м"
"1265",1265,"2011","72(3-4)","Эхо русской Смуты в Центральной и Западной Европе","Берелович","м"
"1266",1266,"2011","72(3-4)","Памяти ММ Ощепковой 30121937-23102010","Брагина","ж"
"1267",1267,"2011","72(3-4)","Конверсо и инквизиторы соискание святости","Зеленина","ж"
"1268",1268,"2011","72(3-4)","Ревуненкова Фёдоров Рец на кн Хачатурян НА Власть и общество в Западной Европе в Средние века М","Киселёва","ж"
"1269",1269,"2011","72(3-4)","Научные чтения памяти ОА Добиаш-Рождественской Обзор материалов конференции","Крылова","ж"
"1270",1270,"2011","72(3-4)","Рец на кн Zwischen Wort und Bild Wahrnehmungen und Deutungen im Mittelalter","Лучицкая","ж"
"1271",1271,"2011","72(3-4)","Солдаты смуты Наёмники в России начала XVII в","Ноздрин","м"
"1272",1272,"2011","72(3-4)","Судьба рядового участника свадебных торжеств Марины Мнишек и Лжедмитрия I ч","Опарина","ж"
"1273",1273,"2011","72(3-4)","Список работ по истории Средних веков и Раннего Нового времени опубликованн","Ощепкова","ж"
"1274",1274,"2011","72(3-4)","Хачатурян Нина Александровна","Редколлегия","—"
"1275",1275,"2011","72(3-4)","Новый взгляд на внешнюю политику Англии второй половины XVI в или новые заб","Руденко","ж"
"1276",1276,"2011","72(3-4)","Тиран или софист восприятие подложных писем акрагантского правителя Фаларис","Рязанов","м"
"1277",1277,"2011","72(3-4)","Новгородцы и шведы в 16111617 гг способы общения и посредники по материалам","Селин","м"
"1278",1278,"2011","72(3-4)","Служилые немцы  участники Смуты опыт реконструкции персонального состава в ","Скобелкин","м"
"1279",1279,"2011","72(3-4)","Широкова Письма ММ Смирина к ВА Ермолаеву 19521973 гг из архива ВА Ермолаева","Соломонов","м"
"1280",1280,"2011","72(3-4)","Большая дружина в ранних государствах Европы","Стефанович","м"
"1281",1281,"2011","72(3-4)","История Смуты в фондах римских церковных архивов состояние источников и нов","Татаренко","ж"
"1282",1282,"2011","72(3-4)","Зачем переводить Regni muschovitici sciographia Петра Петрея со шведского я","Толстиков","м"
"1283",1283,"2011","72(3-4)","Дневники мемуары и письма иностранцев о событиях Смутного времени начала XV","Тюменцев","м"
"1284",1284,"2011","72(3-4)","Западные источники о русской Смуте Предчувствие новой волны вместо вступлен","Уваров","м"
"1285",1285,"2011","72(3-4)","Vie de Cesaire dArles Texte critique de Dom G Morin Introduction revision d","Филиппов","м"
"1286",1286,"2011","72(3-4)","Поздний Новгород и Чехия Ягеллонов попытка сравнительного сопоставления","Флоря","м"
"1287",1287,"2011","72(3-4)","Рец на кн Mattéoni O Institutions et pouvoirs en France XIVe  XVe siècles P","Цатурова","ж"
"1288",1288,"2011","72(3-4)","Рец на кн Нобилитет в истории старой Европы  Под ред СЕ Фёдорова АЮ Прокопь","Цатурова","ж"
"1289",1289,"2011","72(3-4)","Грамоты монастыря св Максенция в архиве СПб ИИ РАН","Шамаро","м"
"1290",1290,"2011","72(3-4)","Святые Борис и Глеб в свете междисциплинарных исследований к выходу в свет ","Щавелев","м"
"1291",1291,"2012","73(1-2)","Птолемей его комментаторы и критика астрологии в Рассуждениях против прориц","Акопян","м"
"1292",1292,"2012","73(1-2)","Милостью Божьей герцог Бургундии представления о власти герцога в бургундск","Асейнов","м"
"1293",1293,"2012","73(1-2)","Английская армия в Нормандии первой половины XV в дисциплинарные проблемы и","Бароне","ж"
"1294",1294,"2012","73(1-2)","Долгое Средневековье Сборник в честь профессора Аделаиды Анатольевны Сванид","Басовская","ж"
"1295",1295,"2012","73(1-2)","День освящения храма в традиции Восточной Церкви IVXIII вв стратегии выбора","Виноградов","м"
"1296",1296,"2012","73(1-2)","Физиогномика наука не для всех Physiognomics a science not for all","Воскобойников","м"
"1297",1297,"2012","73(1-2)","Dunn M The Christianization of the Anglo-Saxons c 597  c 700 Discourses of ","Глебов","м"
"1298",1298,"2012","73(1-2)","Идея порядка в конфликте власти и общества во время Реформации в Германии 1","Дятлов","м"
"1299",1299,"2012","73(1-2)","Il Codice Morosini Il mondo visto da Venezia 10941433  Edizione critica int","Карпов","м"
"1300",1300,"2012","73(1-2)","Церковные иерархи в политической жизни Исландии","Кравченко","м"
"1301",1301,"2012","73(1-2)","Двор Людовика XII глазами женщиныChatenet M Girault P-G Fastes de cour Les ","Крылова","ж"
"1302",1302,"2012","73(1-2)","Властные институты и должности в Средние века и раннее Новое время  Отв ред","Кудрявцев","м"
"1303",1303,"2012","73(1-2)","Рукописи византийской библиотеки монастыря на Галисийской горе из собрания ","Курышева","ж"
"1304",1304,"2012","73(1-2)","Матримониальный путь укрепления императорской власти рассуждения Мануила II","Кущ","ж"
"1305",1305,"2012","73(1-2)","Символическое толкование пространства церкви в трактате Гийома Дюрана Ratio","Ломакин","м"
"1306",1306,"2012","73(1-2)","Как важно быть французом взгляд бразильских индейцев XVI вbrLimportance dêt","Окунева","ж"
"1307",1307,"2012","73(1-2)","Интервью с НА Хачатурян","Редколлегия","—"
"1308",1308,"2012","73(1-2)","Steckel S Kulturen des Lehrens im Früh- und Hochmittelalter Autorität und N","Редькова","ж"
"1309",1309,"2012","73(1-2)","Житие святого БотвидаbrThe life of Saint Botvid","Рыбаков","м"
"1310",1310,"2012","73(1-2)","Британия или Испанская империя наследование английского престола в XVI в","Серегина","ж"
"1311",1311,"2012","73(1-2)","Создание органов государственного управления церковью в немецком территориа","Таценко","ж"
"1312",1312,"2012","73(1-2)","От редактора","Уваров","м"
"1313",1313,"2012","73(1-2)","Vie dIsarn abbé de Saint-Victor de Marseille XIe siècle  Présentation éd tr","Филиппов","м"
"1314",1314,"2012","73(1-2)","Саксон Грамматик о походе короля Нильса в славянские земли рассказ факты ис","Хусаинов","м"
"1315",1315,"2012","73(1-2)","Хачатурян НА Власть и общество в Западной Европе в Средние века  Отв ред ЛП","Цатурова","ж"
"1316",1316,"2012","73(1-2)","Лондонские купцы XVI века поведенческие ориентиры в переходную эпохуbrLondo","Чернова","ж"
"1317",1317,"2012","73(1-2)","Стратегии и сценарии или что показывает зеркало Вместо рецензии Зарецкий ЮП","Юсим","м"
"1318",1318,"2012","73(3-4)","Рец. на Митрофанов «Церковное право»","Афиногенов","м"
"1319",1319,"2012","73(3-4)","Гонсалес Эчеверрия ФрХБ Любовь к истине жизнь и труды Мигеля Сервета Тудела","Бергер","ж"
"1320",1320,"2012","73(3-4)","История исторической мысли Заметки о работе одного академического центра","Бобкова","ж"
"1321",1321,"2012","73(3-4)","Афиногенов Митрофанов А Ю Церковное право и его кодификация в период раннего Средневек","Бусыгин","м"
"1322",1322,"2012","73(3-4)","Русанов Новая научная интепретация грамоты 1338 года выданной Афонсу IV Португальск","Варьяш","ж"
"1323",1323,"2012","73(3-4)","Культы духовных лиц - жертв викингов на материале англосаксонской Англии","Гусакова","ж"
"1324",1324,"2012","73(3-4)","Палфи Г Венгерское королевство и монархия Габсбургов в XVI веке Будапешт Ис","Гусарова","ж"
"1325",1325,"2012","73(3-4)","Способы репрезентации общества во франкоязычном театре 1430-1560","Дудэ","ж"
"1326",1326,"2012","73(3-4)","Рец на кн Кузнецов ЕВ Движение лоллардов в Англии конец XIV-XV в Арзамас 20","Евсеев","м"
"1327",1327,"2012","73(3-4)","Основание цистерцианских монастырей в XII веке природные условия и их воспр","Ефремова","ж"
"1328",1328,"2012","73(3-4)","Всего лучшаго Ваш Н Грацианский письма НП Грацианского к АИ Неусыхину","Земляков","м"
"1329",1329,"2012","73(3-4)","Институт сейзины в системе имущественных отношений Англо-нормандского корол","Касатов","м"
"1330",1330,"2012","73(3-4)","Письма ЕВ Бернадской БФ Поршневу","Кондратьев","м"
"1331",1331,"2012","73(3-4)","Ренессансная историческая мысль и проблема вечности мира","Коннелл","м"
"1332",1332,"2012","73(3-4)","Англо-валлийские отношения в XIII веке Политика Лливелина Великого и Лливел","Лошкарева","ж"
"1333",1333,"2012","73(3-4)","Вайтбрехт Ю Из мира Путешествие и обретение святости в легендах и видениях ","Лучицкая","ж"
"1334",1334,"2012","73(3-4)","Бумаги Флоримона Роберте в коллекции Ламуаньона","Малов","м"
"1335",1335,"2012","73(3-4)","Историописание в Англии в 60-80е годы XI века преодоление коллективной псих","Мереминский","м"
"1336",1336,"2012","73(3-4)","Историописание как инструмент политической пропаганды в вестготской Испании","Никольский","м"
"1337",1337,"2012","73(3-4)","К юбилею ЛИ Киселевой","Редколлегия","—"
"1338",1338,"2012","73(3-4)","Эрлы в системе управления поздней англосаксонской Англии 1016-1066","Ривчак","м"
"1339",1339,"2012","73(3-4)","Византийский ученый Феодор Газа и его речь о пользе изучения греческой слов","Рязанов","м"
"1340",1340,"2012","73(3-4)","Gríth Gablach Трактат о статусе","Самоходская","ж"
"1341",1341,"2012","73(3-4)","70 лет Средним векам","Сванидзе","ж"
"1342",1342,"2012","73(3-4)","Перечитывая Эпитому Помпея Трога Маргиналии на полях рукописи MS lat QvIV5 ","Сидоров","м"
"1343",1343,"2012","73(3-4)","Майзлиш Рец на кн Алаев ЛБ Южная Индия Общинно-политический строй VI-XIII веков М И","Уваров","м"
"1344",1344,"2012","73(3-4)","От редактора","Уваров","м"
"1345",1345,"2012","73(3-4)","Король на сцене Генрих II и парламенты 1547-1559","Ульмар","ж"
"1346",1346,"2012","73(3-4)","Рец на кн Ruquoi A Aimer dans lEspagne médièvale Plaisirs licites et illici","Филиппов","м"
